lat,lon,depth,strike,dip
-28.099999999999998,-69.5,84.9982,5.249999,5.814132
-28.099999999999998,-69.44999999999999,85.46019,3.5090985,5.027203
-28.099999999999998,-69.39999999999998,85.859344,1.3216985,4.335282
-28.099999999999998,-69.35000000000002,86.203514,358.59912,3.742582
-28.099999999999998,-69.30000000000001,86.5007,355.28177,3.2524838
-28.099999999999998,-69.25,86.75897,351.3911,2.8671992
-28.099999999999998,-69.19999999999999,86.98638,347.09433,2.5870228
-28.099999999999998,-69.14999999999998,87.19092,342.73862,2.4093776
-28.099999999999998,-69.10000000000002,87.38046,338.79187,2.3283694
-28.099999999999998,-69.05000000000001,87.56269,335.68518,2.335619
-28.099999999999998,-69.0,87.745,333.65475,2.4221554
-28.099999999999998,-68.94999999999999,87.93446,332.6923,2.5801017
-28.099999999999998,-68.89999999999998,88.1377,332.6094,2.8031526
-28.099999999999998,-68.85000000000002,88.36085,333.14362,3.085957
-28.099999999999998,-68.80000000000001,88.60943,334.0427,3.4231448
-28.099999999999998,-68.75,88.88833,335.1073,3.8085876
-28.099999999999998,-68.69999999999999,89.201675,336.20038,4.2350755
-28.099999999999998,-68.64999999999998,89.55283,337.23825,4.6943445
-28.099999999999998,-68.60000000000002,89.94432,338.17654,5.1773043
-28.099999999999998,-68.55000000000001,90.3778,338.99673,5.6743727
-28.099999999999998,-68.5,90.85408,339.6959,6.1758537
-28.099999999999998,-68.44999999999999,91.37313,340.2798,6.672316
-28.099999999999998,-68.39999999999998,91.93413,340.7585,7.154969
-28.099999999999998,-68.35000000000002,92.53553,341.14398,7.6160116
-28.099999999999998,-68.30000000000001,93.17517,341.4483,8.048949
-28.099999999999998,-68.25,93.85039,341.68335,8.448866
-28.099999999999998,-68.19999999999999,94.55818,341.8602,8.812648
-28.099999999999998,-68.14999999999998,95.29535,341.98935,9.139135
-28.099999999999998,-68.10000000000002,96.05868,342.0805,9.429205
-28.099999999999998,-68.05000000000001,96.84512,342.1428,9.685759
-28.099999999999998,-68.0,97.651985,342.18478,9.913629
-28.049999999999997,-72.05000000000001,8.5823765,15.238826,6.0438414
-28.049999999999997,-72.0,9.104248,15.216181,6.5528646
-28.049999999999997,-71.94999999999999,9.67,15.1921625,7.090879
-28.049999999999997,-71.89999999999998,10.282188,15.16634,7.658342
-28.049999999999997,-71.85000000000002,10.943453,15.138479,8.256059
-28.049999999999997,-71.80000000000001,11.65655,15.108454,8.885108
-28.049999999999997,-71.75,12.424378,15.076183,9.546735
-28.049999999999997,-71.69999999999999,13.2499895,15.041583,10.242197
-28.049999999999997,-71.64999999999998,14.1366,15.004526,10.972582
-28.049999999999997,-71.60000000000002,15.087566,14.964826,11.738587
-28.049999999999997,-71.55000000000001,16.106365,14.922218,12.540299
-28.049999999999997,-71.5,17.196531,14.8763685,13.376943
-28.049999999999997,-71.44999999999999,18.361593,14.826884,14.246654
-28.049999999999997,-71.39999999999998,19.604965,14.773341,15.146271
-28.049999999999997,-71.35000000000002,20.929846,14.71531,16.071173
-28.049999999999997,-71.30000000000001,22.339064,14.652388,17.015182
-28.049999999999997,-71.25,23.834946,14.584227,17.970545
-28.049999999999997,-71.19999999999999,25.41914,14.510559,18.927988
-28.049999999999997,-71.14999999999998,27.092459,14.431222,19.876879
-28.049999999999997,-71.10000000000002,28.854721,14.346166,20.805454
-28.049999999999997,-71.05000000000001,30.704594,14.255462,21.701115
-28.049999999999997,-71.0,32.639473,14.1593,22.550777
-28.049999999999997,-70.94999999999999,34.655373,14.05798,23.341244
-28.049999999999997,-70.89999999999998,36.74687,13.951897,24.059565
-28.049999999999997,-70.85000000000002,38.907063,13.841517,24.693394
-28.049999999999997,-70.80000000000001,41.12762,13.727365,25.231287
-28.049999999999997,-70.75,43.398834,13.609981,25.662964
-28.049999999999997,-70.69999999999999,45.70975,13.489902,25.979523
-28.049999999999997,-70.64999999999998,48.048344,13.367623,26.173607
-28.049999999999997,-70.60000000000002,50.401714,13.243565,26.239525
-28.049999999999997,-70.55000000000001,52.75636,13.118029,26.173365
-28.049999999999997,-70.5,55.09844,12.991161,25.97307
-28.049999999999997,-70.44999999999999,57.414066,12.862903,25.638521
-28.049999999999997,-70.39999999999998,59.689625,12.732938,25.171585
-28.049999999999997,-70.35000000000002,61.912025,12.60064,24.57617
-28.049999999999997,-70.30000000000001,64.069016,12.465003,23.858252
-28.049999999999997,-70.25,66.14938,12.324567,23.025854
-28.049999999999997,-70.19999999999999,68.14319,12.177331,22.08899
-28.049999999999997,-70.14999999999998,70.04193,12.020645,21.059525
-28.049999999999997,-70.10000000000002,71.83862,11.851086,19.950966
-28.049999999999997,-70.05000000000001,73.52788,11.6642885,18.778185
-28.049999999999997,-70.0,75.10593,11.454746,17.557041
-28.049999999999997,-69.94999999999999,76.57058,11.21554,16.303978
-28.049999999999997,-69.89999999999998,77.921165,10.937977,15.035575
-28.049999999999997,-69.85000000000002,79.15842,10.611109,13.768106
-28.049999999999997,-69.80000000000001,80.284386,10.221072,12.517146
-28.049999999999997,-69.75,81.30225,9.7501955,11.297232
-28.049999999999997,-69.69999999999999,82.21626,9.175798,10.121623
-28.049999999999997,-69.64999999999998,83.031494,8.468607,9.002154
-28.049999999999997,-69.60000000000002,83.7538,7.590751,7.9491944
-28.049999999999997,-69.55000000000001,84.38964,6.493443,6.9716945
-28.049999999999997,-69.5,84.94598,5.1147485,6.0773134
-28.049999999999997,-69.44999999999999,85.43018,3.3786561,5.272586
-28.049999999999997,-69.39999999999998,85.84992,1.1980544,4.5631027
-28.049999999999997,-69.35000000000002,86.21313,358.4866,3.9536364
-28.049999999999997,-69.30000000000001,86.527855,355.1868,3.4481027
-28.049999999999997,-69.25,86.80226,351.31934,3.0491998
-28.049999999999997,-69.19999999999999,87.044556,347.0444,2.7576303
-28.049999999999997,-69.14999999999998,87.26286,342.6938,2.571106
-28.049999999999997,-69.10000000000002,87.46522,338.71747,2.4838448
-28.049999999999997,-69.05000000000001,87.65947,335.53726,2.4873393
-28.049999999999997,-69.0,87.853195,333.3967,2.572239
-28.049999999999997,-68.94999999999999,88.05361,332.30753,2.7301228
-28.049999999999997,-68.89999999999998,88.2675,332.104,2.9541214
-28.049999999999997,-68.85000000000002,88.50114,332.54013,3.2384067
-28.049999999999997,-68.80000000000001,88.76015,333.3713,3.5772493
-28.049999999999997,-68.75,89.04949,334.39822,3.9642453
-28.049999999999997,-68.69999999999999,89.37337,335.4794,4.3919516
-28.049999999999997,-68.64999999999998,89.73515,336.52518,4.8518786
-28.049999999999997,-68.60000000000002,90.137344,337.48544,5.3347135
-28.049999999999997,-68.55000000000001,90.581566,338.33676,5.8306613
-28.049999999999997,-68.5,91.06857,339.07263,6.329839
-28.049999999999997,-68.44999999999999,91.59822,339.6963,6.8226814
-28.049999999999997,-68.39999999999998,92.16961,340.21616,7.300328
-28.049999999999997,-68.35000000000002,92.78107,340.6431,7.7549877
-28.049999999999997,-68.30000000000001,93.430336,340.9887,8.180265
-28.049999999999997,-68.25,94.11465,341.2646,8.571434
-28.049999999999997,-68.19999999999999,94.830925,341.48187,8.925652
-28.049999999999997,-68.14999999999998,95.57592,341.65125,9.242107
-28.049999999999997,-68.10000000000002,96.34639,341.7827,9.522088
-28.049999999999997,-68.05000000000001,97.13932,341.88577,9.768951
-28.049999999999997,-68.0,97.952065,341.9694,9.988011
-28.0,-72.05000000000001,8.430859,14.994507,5.887345
-28.0,-72.0,8.940092,14.964952,6.3871617
-28.0,-71.94999999999999,9.492495,14.934228,6.9160023
-28.0,-71.89999999999998,10.09062,14.901903,7.4742
-28.0,-71.85000000000002,10.737092,14.867749,8.062456
-28.0,-71.80000000000001,11.434644,14.831654,8.681783
-28.0,-71.75,12.186141,14.793543,9.333398
-28.0,-71.69999999999999,12.994605,14.753339,10.018597
-28.0,-71.64999999999998,13.863222,14.710921,10.738566
-28.0,-71.60000000000002,14.79533,14.666103,11.4941845
-28.0,-71.55000000000001,15.794399,14.618621,12.2857895
-28.0,-71.5,16.863985,14.568134,13.112938
-28.0,-71.44999999999999,18.007662,14.514249,13.97416
-28.0,-71.39999999999998,19.22893,14.45654,14.866736
-28.0,-71.35000000000002,20.531105,14.394583,15.786521
-28.0,-71.30000000000001,21.917189,14.327984,16.727808
-28.0,-71.25,23.389717,14.256416,17.683287
-28.0,-71.19999999999999,24.950598,14.179642,18.644075
-28.0,-71.14999999999998,26.600943,14.097533,19.599844
-28.0,-71.10000000000002,28.340904,14.010088,20.53902
-28.0,-71.05000000000001,30.169518,13.91743,21.44909
-28.0,-71.0,32.084557,13.819807,22.316917
-28.0,-70.94999999999999,34.08243,13.717577,23.129139
-28.0,-70.89999999999998,36.15809,13.611193,23.872534
-28.0,-70.85000000000002,38.305004,13.501178,24.534391
-28.0,-70.80000000000001,40.515167,13.388101,25.102837
-28.0,-70.75,42.77915,13.272545,25.567125
-28.0,-70.69999999999999,45.08623,13.155076,25.917858
-28.0,-70.64999999999998,47.424538,13.036211,26.147177
-28.0,-70.60000000000002,49.78127,12.916377,26.248907
-28.0,-70.55000000000001,52.14294,12.795876,26.218657
-28.0,-70.5,54.495655,12.674841,26.053917
-28.0,-70.44999999999999,56.825413,12.55319,25.754131
-28.0,-70.39999999999998,59.118393,12.430578,25.320747
-28.0,-70.35000000000002,61.36127,12.306339,24.757282
-28.0,-70.30000000000001,63.5415,12.17942,24.069323
-28.0,-70.25,65.647545,12.04831,23.264536
-28.0,-70.19999999999999,67.66912,11.91095,22.352594
-28.0,-70.14999999999998,69.59734,11.764628,21.345058
-28.0,-70.10000000000002,71.42485,11.605851,20.255169
-28.0,-70.05000000000001,73.145905,11.430184,19.097584
-28.0,-70.0,74.75636,11.232043,17.888014
-28.0,-69.94999999999999,76.25369,11.004423,16.642826
-28.0,-69.89999999999998,77.63692,10.738544,15.378603
-28.0,-69.85000000000002,78.90647,10.423365,14.111706
-28.0,-69.80000000000001,80.06414,10.04493,12.857879
-28.0,-69.75,81.112885,9.585491,11.631908
-28.0,-69.69999999999999,82.05673,9.022323,10.447374
-28.0,-69.64999999999998,82.900604,8.326183,9.316493
-28.0,-69.60000000000002,83.65022,7.4593887,8.250066
-28.0,-69.55000000000001,84.31194,6.3736,7.25752
-28.0,-69.5,84.89266,5.007776,6.34702
-28.0,-69.44999999999999,85.39972,3.2874413,5.5256267
-28.0,-69.39999999999998,85.84079,1.1278042,4.7994647
-28.0,-69.35000000000002,86.22381,358.44537,4.173837
-28.0,-69.30000000000001,86.556915,355.18484,3.6531708
-28.0,-69.25,86.848366,351.36545,3.2406387
-28.0,-69.19999999999999,87.10645,347.1384,2.9373672
-28.0,-69.14999999999998,87.33945,342.81744,2.7414145
-28.0,-69.10000000000002,87.555534,338.83124,2.647211
-28.0,-69.05000000000001,87.7627,335.58978,2.646237
-28.0,-69.0,87.96869,333.3423,2.7288513
-28.0,-68.94999999999999,88.18087,332.1205,2.886123
-28.0,-68.89999999999998,88.406166,331.78256,3.1105947
-28.0,-68.85000000000002,88.650955,332.10126,3.3959067
-28.0,-68.80000000000001,88.92098,332.84207,3.7359064
-28.0,-68.75,89.22129,333.80807,4.1238694
-28.0,-68.69999999999999,89.5561,334.855,4.5520935
-28.0,-68.64999999999998,89.9288,335.8883,5.011861
-28.0,-68.60000000000002,90.341896,336.85236,5.4936466
-28.0,-68.55000000000001,90.79695,337.7191,5.987463
-28.0,-68.5,91.29464,338.47818,6.4832706
-28.0,-68.44999999999999,91.834755,339.13013,6.971396
-28.0,-68.39999999999998,92.41627,339.6814,7.44294
-28.0,-68.35000000000002,93.037415,340.14163,7.8901534
-28.0,-68.30000000000001,93.69584,340.52167,8.306767
-28.0,-68.25,94.388695,340.83273,8.688265
-28.0,-68.19999999999999,95.11281,341.08594,9.032098
-28.0,-68.14999999999998,95.86491,341.292,9.337817
-28.0,-68.10000000000002,96.64175,341.46118,9.607129
-28.0,-68.05000000000001,97.44033,341.60336,9.843849
-28.0,-68.0,98.25809,341.7279,10.053762
-27.95,-72.0,8.782839,14.689401,6.2275653
-27.95,-71.94999999999999,9.322427,14.652789,6.747496
-27.95,-71.89999999999998,9.907048,14.614856,7.2967367
-27.95,-71.85000000000002,10.539316,14.575371,7.875881
-27.95,-71.80000000000001,11.22194,14.534221,8.485859
-27.95,-71.75,11.95776,14.49133,9.127854
-27.95,-71.69999999999999,12.749764,14.446613,9.803175
-27.95,-71.64999999999998,13.601109,14.39994,10.51309
-27.95,-71.60000000000002,14.515111,14.351108,11.258628
-27.95,-71.55000000000001,15.495231,14.299836,12.040356
-27.95,-71.5,16.545036,14.24577,12.85813
-27.95,-71.44999999999999,17.668137,14.188501,13.710851
-27.95,-71.39999999999998,18.868105,14.127596,14.596219
-27.95,-71.35000000000002,20.148367,14.062627,15.510541
-27.95,-71.30000000000001,21.512075,13.993211,16.448574
-27.95,-71.25,22.96196,13.919037,17.40345
-27.95,-71.19999999999999,24.500166,13.839897,18.366678
-27.95,-71.14999999999998,26.128088,13.755706,19.328241
-27.95,-71.10000000000002,27.846197,13.666508,20.276789
-27.95,-71.05000000000001,29.653872,13.572483,21.199902
-27.95,-71.0,31.549257,13.47394,22.084433
-27.95,-70.94999999999999,33.529133,13.371297,22.916876
-27.95,-70.89999999999998,35.588825,13.265066,23.683767
-27.95,-70.85000000000002,37.722157,13.155824,24.372065
-27.95,-70.80000000000001,39.92145,13.044187,24.969494
-27.95,-70.75,42.177567,12.930777,25.464857
-27.95,-70.69999999999999,44.48001,12.81619,25.84829
-27.95,-70.64999999999998,46.817085,12.700959,26.11146
-27.95,-70.60000000000002,49.1761,12.585523,26.247715
-27.95,-70.55000000000001,51.543606,12.470178,26.252214
-27.95,-70.5,53.90567,12.355048,26.122013
-27.95,-70.44999999999999,56.24819,12.240034,25.856138
-27.95,-70.39999999999998,58.55719,12.124764,25.455648
-27.95,-70.35000000000002,60.819126,12.008541,24.923672
-27.95,-70.30000000000001,63.021183,11.890278,24.265442
-27.95,-70.25,65.15153,11.768425,23.488274
-27.95,-70.19999999999999,67.19954,11.640885,22.601513
-27.95,-70.14999999999998,69.15598,11.504908,21.616415
-27.95,-70.10000000000002,71.01316,11.356957,20.545961
-27.95,-70.05000000000001,72.76495,11.19256,19.40458
-27.95,-70.0,74.4069,11.006095,18.207815
-27.95,-69.94999999999999,75.93613,10.790523,16.971935
-27.95,-69.89999999999998,77.35133,10.537033,15.7134905
-27.95,-69.85000000000002,78.65269,10.234568,14.448893
-27.95,-69.80000000000001,79.841705,9.869174,13.194015
-27.95,-69.75,80.92112,9.423144,11.963847
-27.95,-69.69999999999999,81.894745,8.873869,10.772244
-27.95,-69.64999999999998,82.76735,8.192345,9.631761
-27.95,-69.60000000000002,83.5445,7.3413415,8.55359
-27.95,-69.55000000000001,84.23245,6.273319,7.5475917
-27.95,-69.5,84.83802,4.928562,6.6223974
-27.95,-69.44999999999999,85.3685,3.234649,5.7855544
-27.95,-69.39999999999998,85.83155,1.1096435,5.043686
-27.95,-69.35000000000002,86.23514,358.47336,4.402588
-27.95,-69.30000000000001,86.58744,355.27264,3.8671641
-27.95,-69.25,86.89678,351.5248,3.441044
-27.95,-69.19999999999999,87.171555,347.37064,3.1257849
-27.95,-69.14999999999998,87.42014,343.1035,2.9198413
-27.95,-69.10000000000002,87.65086,339.12827,2.8179512
-27.95,-69.05000000000001,87.87185,335.8405,2.8117027
-27.95,-69.0,88.09097,333.49335,2.8912692
-27.95,-68.94999999999999,88.31574,332.13797,3.0472646
-27.95,-68.89999999999998,88.55321,331.6569,3.271642
-27.95,-68.85000000000002,88.80986,331.84335,3.5574632
-27.95,-68.80000000000001,89.09154,332.47513,3.8980966
-27.95,-68.75,89.403336,333.35974,4.2864437
-27.95,-68.69999999999999,89.74953,334.3519,4.714511
-27.95,-68.64999999999998,90.1335,335.3532,5.173339
-27.95,-68.60000000000002,90.557724,336.3033,5.6531944
-27.95,-68.55000000000001,91.02373,337.1696,6.143914
-27.95,-68.5,91.53211,337.938,6.635322
-27.95,-68.44999999999999,92.08258,338.60608,7.1176662
-27.95,-68.39999999999998,92.674,339.1783,7.582038
-27.95,-68.35000000000002,93.30452,339.66278,8.020756
-27.95,-68.30000000000001,93.971664,340.06955,8.427704
-27.95,-68.25,94.672516,340.4093,8.798603
-27.95,-68.19999999999999,95.40385,340.69293,9.131214
-27.95,-68.14999999999998,96.16235,340.93118,9.4254675
-27.95,-68.10000000000002,96.944786,341.13458,9.6834955
-27.95,-68.05000000000001,97.748215,341.3133,9.909571
-27.95,-68.0,98.57014,341.477,10.109948
-27.9,-72.0,8.632419,14.39403,6.074173
-27.9,-71.94999999999999,9.159718,14.352357,6.5854425
-27.9,-71.89999999999998,9.731383,14.309701,7.1260147
-27.9,-71.85000000000002,10.350019,14.265829,7.696372
-27.9,-71.80000000000001,11.018319,14.220617,8.297358
-27.9,-71.75,11.739094,14.173978,8.930104
-27.9,-71.69999999999999,12.515304,14.125804,9.595921
-27.9,-71.64999999999998,13.350074,14.075943,10.296137
-27.9,-71.60000000000002,14.246697,14.024163,11.03191
-27.9,-71.55000000000001,15.208622,13.970157,11.804009
-27.9,-71.5,16.23942,13.913538,12.612567
-27.9,-71.44999999999999,17.342731,13.853877,13.456822
-27.9,-71.39999999999998,18.52219,13.790721,14.334877
-27.9,-71.35000000000002,19.781317,13.723634,15.24347
-27.9,-71.30000000000001,21.123398,13.652237,16.177807
-27.9,-71.25,22.551346,13.576234,17.131454
-27.9,-71.19999999999999,24.067526,13.495446,18.096313
-27.9,-71.14999999999998,25.673595,13.409825,19.062695
-27.9,-71.10000000000002,27.370325,13.319468,20.019474
-27.9,-71.05000000000001,29.157421,13.224609,20.954361
-27.9,-71.0,31.033379,13.125619,21.85421
-27.9,-70.94999999999999,32.995342,13.022975,22.70541
-27.9,-70.89999999999998,35.038998,12.917249,23.49428
-27.9,-70.85000000000002,37.15852,12.809072,24.207472
-27.9,-70.80000000000001,39.346554,12.699106,24.832336
-27.9,-70.75,41.594242,12.588012,25.357256
-27.9,-70.69999999999999,43.89133,12.476413,25.771917
-27.9,-70.64999999999998,46.226307,12.364862,26.067528
-27.9,-70.60000000000002,48.5866,12.253806,26.236994
-27.9,-70.55000000000001,50.958813,12.143544,26.275038
-27.9,-70.5,53.329002,12.034193,26.178297
-27.9,-70.44999999999999,55.68299,11.925641,25.94541
-27.9,-70.39999999999998,58.006657,11.817499,25.577053
-27.9,-70.35000000000002,60.28627,11.709051,25.076002
-27.9,-70.30000000000001,62.508766,11.599192,24.44714
-27.9,-70.25,64.66203,11.486351,23.697456
-27.9,-70.19999999999999,66.73515,11.368413,22.83598
-27.9,-70.14999999999998,68.71855,11.242612,21.873674
-27.9,-70.10000000000002,70.6042,11.105406,20.82325
-27.9,-70.05000000000001,72.38566,10.952317,19.698912
-27.9,-70.0,74.058105,10.777727,18.516024
-27.9,-69.94999999999999,75.61838,10.574615,17.290726
-27.9,-69.89999999999998,77.06485,10.334204,16.039518
-27.9,-69.85000000000002,78.39742,10.04549,14.77883
-27.9,-69.80000000000001,79.61735,9.694623,13.524619
-27.9,-69.75,80.727135,9.264053,12.292043
-27.9,-69.69999999999999,81.73039,8.73144,11.095186
-27.9,-69.64999999999998,82.631714,8.068218,9.9468975
-27.9,-69.60000000000002,83.43652,7.237862,8.858716
-27.9,-69.55000000000001,84.15096,6.1939526,7.8408914
-27.9,-69.5,84.78175,4.8784933,6.902478
-27.9,-69.44999999999999,85.33615,3.2215595,6.0514674
-27.9,-69.39999999999998,85.821785,1.1445131,5.2949343
-27.9,-69.35000000000002,86.24662,358.57074,4.639125
-27.9,-69.30000000000001,86.618866,355.4494,4.089382
-27.9,-69.25,86.9469,351.79526,3.6497626
-27.9,-69.19999999999999,87.23921,347.73752,3.3222535
-27.9,-69.14999999999998,87.50428,343.5477,3.1057465
-27.9,-69.10000000000002,87.75053,339.6048,2.9953744
-27.9,-69.05000000000001,87.986206,336.28775,2.9829526
-27.9,-69.0,88.21932,333.8516,3.058586
-27.9,-68.94999999999999,88.457504,332.36572,3.2125084
-27.9,-68.89999999999998,88.70792,331.73724,3.4361007
-27.9,-68.85000000000002,88.97715,331.781,3.7218194
-27.9,-68.80000000000001,89.27112,332.28882,4.0625
-27.9,-68.75,89.59497,333.07455,4.4506197
-27.9,-68.69999999999999,89.95301,333.99362,4.877854
-27.9,-68.64999999999998,90.34862,334.94492,5.3349814
-27.9,-68.60000000000002,90.78424,335.86414,5.8120575
-27.9,-68.55000000000001,91.26135,336.7145,6.2987523
-27.9,-68.5,91.78047,337.47836,6.784773
-27.9,-68.44999999999999,92.34122,338.15033,7.2603126
-27.9,-68.39999999999998,92.94236,338.73267,7.7164783
-27.9,-68.35000000000002,93.58195,339.23193,8.145685
-27.9,-68.30000000000001,94.25741,339.6571,8.541995
-27.9,-68.25,94.96575,340.0183,8.901387
-27.9,-68.19999999999999,95.70371,340.32614,9.221954
-27.9,-68.14999999999998,96.46794,340.59134,9.504016
-27.9,-68.10000000000002,97.25523,340.8246,9.750139
-27.9,-68.05000000000001,98.06269,341.03632,9.965056
-27.9,-68.0,98.88793,341.23657,10.155483
-27.849999999999998,-72.0,8.488706,14.083444,5.927022
-27.849999999999998,-71.94999999999999,9.0042305,14.037508,6.4298615
-27.849999999999998,-71.89999999999998,9.563474,13.990983,6.9620337
-27.849999999999998,-71.85000000000002,10.169036,13.943628,7.523906
-27.849999999999998,-71.80000000000001,10.823593,13.895303,8.11623
-27.849999999999998,-71.75,11.529934,13.845897,8.74008
-27.849999999999998,-71.69999999999999,12.29099,13.795274,9.3967495
-27.849999999999998,-71.64999999999998,13.109856,13.743244,10.087613
-27.849999999999998,-71.60000000000002,13.9897995,13.689541,10.813936
-27.849999999999998,-71.55000000000001,14.934254,13.633812,11.576666
-27.849999999999998,-71.5,15.94679,13.575634,12.376185
-27.849999999999998,-71.44999999999999,17.03107,13.514542,13.212051
-27.849999999999998,-71.39999999999998,18.190783,13.450054,14.082739
-27.849999999999998,-71.35000000000002,19.429527,13.381721,14.985403
-27.849999999999998,-71.30000000000001,20.750721,13.309156,15.91568
-27.849999999999998,-71.25,22.15743,13.232077,16.867563
-27.849999999999998,-71.19999999999999,23.652233,13.150325,17.833344
-27.849999999999998,-71.14999999999998,25.237026,13.06389,18.80366
-27.849999999999998,-71.10000000000002,26.912865,12.972916,19.767637
-27.849999999999998,-71.05000000000001,28.679768,12.877692,20.713121
-27.849999999999998,-71.0,30.536566,12.778647,21.626999
-27.849999999999998,-70.94999999999999,32.48075,12.67632,22.495573
-27.849999999999998,-70.89999999999998,34.508358,12.571341,23.304976
-27.849999999999998,-70.85000000000002,36.613907,12.464393,24.041578
-27.849999999999998,-70.80000000000001,38.79035,12.356187,24.69238
-27.849999999999998,-70.75,41.029133,12.247421,25.24537
-27.849999999999998,-70.69999999999999,43.320232,12.13875,25.689808
-27.849999999999998,-70.64999999999998,45.65233,12.030748,26.016464
-27.849999999999998,-70.60000000000002,48.01298,11.923875,26.217815
-27.849999999999998,-70.55000000000001,50.388863,11.818438,26.28817
-27.849999999999998,-70.5,52.766033,11.714554,26.223772
-27.849999999999998,-70.44999999999999,55.13026,11.612108,26.022882
-27.849999999999998,-70.39999999999998,57.4673,11.510711,25.685823
-27.849999999999998,-70.35000000000002,59.763252,11.409639,25.215033
-27.849999999999998,-70.30000000000001,62.004837,11.307786,24.615068
-27.849999999999998,-70.25,64.17969,11.203584,23.892603
-27.849999999999998,-70.19999999999999,66.276596,11.094925,23.056368
-27.849999999999998,-70.14999999999998,68.28569,10.979056,22.11704
-27.849999999999998,-70.10000000000002,70.198616,10.852462,21.087074
-27.849999999999998,-70.05000000000001,72.008606,10.710696,19.980442
-27.849999999999998,-70.0,73.71054,10.548195,18.812323
-27.849999999999998,-69.94999999999999,75.300934,10.358004,17.59872
-27.849999999999998,-69.89999999999998,76.77789,10.131442,16.356054
-27.849999999999998,-69.85000000000002,78.14102,9.857642,15.100741
-27.849999999999998,-69.80000000000001,79.39133,9.522943,13.8488
-27.849999999999998,-69.75,80.5311,9.110077,12.61551
-27.849999999999998,-69.69999999999999,81.56374,8.597116,11.415146
-27.849999999999998,-69.64999999999998,82.49367,7.956121,10.260808
-27.849999999999998,-69.60000000000002,83.326164,7.1515074,9.164334
-27.849999999999998,-69.55000000000001,84.06724,6.1382637,8.13632
-27.849999999999998,-69.5,84.72355,4.8604527,7.186192
-27.849999999999998,-69.44999999999999,85.30225,3.251014,6.322338
-27.849999999999998,-69.39999999999998,85.81097,1.2349488,5.552236
-27.849999999999998,-69.35000000000002,86.257645,358.73947,4.882533
-27.849999999999998,-69.30000000000001,86.65051,355.71585,4.318964
-27.849999999999998,-69.25,86.998,352.176,3.8659806
-27.849999999999998,-69.19999999999999,87.30864,348.23685,3.5259888
-27.849999999999998,-69.14999999999998,87.59101,344.14685,3.2983465
-27.849999999999998,-69.10000000000002,87.85363,340.25775,3.1786573
-27.849999999999998,-69.05000000000001,88.10486,336.9298,3.1590798
-27.849999999999998,-69.0,88.3528,334.41788,3.2297723
-27.849999999999998,-68.94999999999999,88.60521,332.80814,3.380681
-27.849999999999998,-68.89999999999998,88.86933,332.03195,3.6026542
-27.849999999999998,-68.85000000000002,89.151855,331.9265,3.8875318
-27.849999999999998,-68.80000000000001,89.45876,332.2991,4.2275763
-27.849999999999998,-68.75,89.795235,332.97168,4.614791
-27.849999999999998,-68.69999999999999,90.16559,333.80182,5.0404806
-27.849999999999998,-68.64999999999998,90.57322,334.687,5.4951377
-27.849999999999998,-68.60000000000002,91.020515,335.55975,5.9685955
-27.849999999999998,-68.55000000000001,91.508896,336.37964,6.450362
-27.849999999999998,-68.5,92.03881,337.12558,6.930044
-27.849999999999998,-68.44999999999999,92.60978,337.78937,7.397798
-27.849999999999998,-68.39999999999998,93.220474,338.371,7.8447714
-27.849999999999998,-68.35000000000002,93.86885,338.8754,8.2635
-27.849999999999998,-68.30000000000001,94.552246,339.31042,8.648249
-27.849999999999998,-68.25,95.26761,339.68552,8.995275
-27.849999999999998,-68.19999999999999,96.01162,340.0109,9.303018
-27.849999999999998,-68.14999999999998,96.78093,340.29724,9.572201
-27.849999999999998,-68.10000000000002,97.57236,340.5553,9.80583
-27.849999999999998,-68.05000000000001,98.383064,340.79578,10.009097
-27.849999999999998,-68.0,99.21079,341.02905,10.189176
-27.799999999999997,-71.94999999999999,8.855779,13.712825,6.2807174
-27.799999999999997,-71.89999999999998,9.403118,13.663233,6.804737
-27.799999999999997,-71.85000000000002,9.996144,13.61324,7.3584037
-27.799999999999997,-71.80000000000001,10.63752,13.562686,7.942373
-27.799999999999997,-71.75,11.330013,13.511432,8.5576515
-27.799999999999997,-71.69999999999999,12.076528,13.459304,9.205512
-27.799999999999997,-71.64999999999998,12.880131,13.406069,9.887352
-27.799999999999997,-71.60000000000002,13.744061,13.351409,10.604531
-27.799999999999997,-71.55000000000001,14.671737,13.294922,11.358153
-27.799999999999997,-71.5,15.666722,13.236135,12.1488285
-27.799999999999997,-71.44999999999999,16.7327,13.174535,12.976408
-27.799999999999997,-71.39999999999998,17.873396,13.109603,13.839717
-27.799999999999997,-71.35000000000002,19.092491,13.040862,14.736305
-27.799999999999997,-71.30000000000001,20.393505,12.967913,15.662228
-27.799999999999997,-71.25,21.779661,12.890471,16.61189
-27.799999999999997,-71.19999999999999,23.253721,12.808398,17.577972
-27.799999999999997,-71.14999999999998,24.817816,12.721713,18.551445
-27.799999999999997,-71.10000000000002,26.473263,12.6306,19.521685
-27.799999999999997,-71.05000000000001,28.220377,12.535402,20.476694
-27.799999999999997,-71.0,30.05831,12.436604,21.403408
-27.799999999999997,-70.94999999999999,31.984888,12.334805,22.28807
-27.799999999999997,-70.89999999999998,33.996487,12.230691,23.116648
-27.799999999999997,-70.85000000000002,36.087955,12.125003,23.875254
